"BEST.ZCH1_SOLL";"BEST.ZCH2_SOLL";"BEST.ZCH3_SOLL";"BEST.GESAMT_SOLL";"BEST.ZCH1_IST";"BEST.ZCH2_IST";"BEST.ZCH3_IST";"BEST.GESAMT_IST";"BEST.ZFW";"BEST.ZFW_NEW";"BEST.MIN_REL";"INDEX";"CORRECT_ZFW";"ERR_BEST_ZFW";"CORRECT_T1";"ERR_BEST_T1"
10;2;2;14;4;1;1;6;4,6;3,56078072124394;0,4;4087;TRUE;NA;TRUE;NA
10;2;2;14;5;1;1;7;3,5;3,57982780959089;0,5;5189;TRUE;NA;TRUE;NA
10;2;2;14;5;1;2;8;3;3,58690377571795;0,5;6007;TRUE;NA;TRUE;NA
10;2;2;14;5;2;2;9;2,5;3,59397974184501;0,5;6791;TRUE;NA;TRUE;NA
10;2;2;14;6;2;2;10;1,6;3,60105570797207;0,6;7584;TRUE;NA;TRUE;NA
10;2;2;14;7;2;2;11;0,9;3,60368441928581;0,7;8177;TRUE;NA;TRUE;NA
10;2;2;14;8;2;2;12;0,4;3,60466098178581;0,8;8573;TRUE;NA;TRUE;NA
10;2;2;14;9;2;2;13;0,1;3,6050237733603;0,9;8802;TRUE;NA;TRUE;NA
10;2;2;14;10;2;2;14;0;3,60515854991226;1;8909;TRUE;NA;TRUE;NA
10;3;1;14;0;0;0;0;14;0;0;22;TRUE;NA;TRUE;NA
10;3;1;14;0;0;1;1;13;1;0;108;TRUE;NA;TRUE;NA
10;3;1;14;0;1;1;2;11,3333333333333;2;0;415;TRUE;NA;TRUE;NA
10;3;1;14;1;1;1;3;9,43333333333334;3;0,1;1103;TRUE;NA;TRUE;NA
10;3;1;14;2;1;1;4;7,73333333333333;3,37149857228424;0,2;1979;TRUE;NA;TRUE;NA
10;3;1;14;3;1;1;5;6,23333333333333;3,50950976149346;0,3;2993;TRUE;NA;TRUE;NA
10;3;1;14;4;1;1;6;4,93333333333333;3,56078072124394;0,333;4086;TRUE;NA;TRUE;NA
10;3;1;14;4;2;1;7;3,93333333333333;3,59763804777198;0,4;5001;TRUE;NA;TRUE;NA
10;3;1;14;5;2;1;8;2,83333333333333;3,61668513611893;0,5;6057;TRUE;NA;TRUE;NA
10;3;1;14;6;2;1;9;1,93333333333333;3,62376110224599;0,6;6984;TRUE;NA;TRUE;NA
10;3;1;14;7;2;1;10;1,23333333333333;3,62638981355973;0,667;7728;TRUE;NA;TRUE;NA
10;3;1;14;7;3;1;11;0,9;3,62774827607852;0,7;8203;TRUE;NA;TRUE;NA
10;3;1;14;8;3;1;12;0,4;3,62872483857852;0,8;8589;TRUE;NA;TRUE;NA
10;3;1;14;9;3;1;13;0,1;3,62908763015302;0,9;8811;TRUE;NA;TRUE;NA
10;3;1;14;10;3;1;14;0;3,62922240670498;1;8913;TRUE;NA;TRUE;NA
11;2;1;14;0;0;0;0;14;0;0;21;TRUE;NA;TRUE;NA
11;2;1;14;0;0;1;1;13;1;0;107;TRUE;NA;TRUE;NA
11;2;1;14;0;1;1;2;11,5;2;0;414;TRUE;NA;TRUE;NA
11;2;1;14;1;1;1;3;9,59090909090909;3;0,091;1102;TRUE;NA;TRUE;NA
11;2;1;14;2;1;1;4;7,86363636363636;3,40649195398527;0,182;1978;TRUE;NA;TRUE;NA
11;2;1;14;3;1;1;5;6,31818181818182;3,57172766264002;0,273;2992;TRUE;NA;TRUE;NA
11;2;1;14;4;1;1;6;4,95454545454545;3,63889464871924;0,364;4085;TRUE;NA;TRUE;NA
11;2;1;14;5;1;1;7;3,77272727272727;3,66619748813388;0,455;5187;TRUE;NA;TRUE;NA
11;2;1;14;6;1;1;8;2,77272727272727;3,67729587267688;0,5;6220;TRUE;NA;TRUE;NA
11;2;1;14;6;2;1;9;2,27272727272727;3,68437183880394;0,545;6983;TRUE;NA;TRUE;NA
11;2;1;14;7;2;1;10;1,45454545454545;3,68888324282291;0,636;7727;TRUE;NA;TRUE;NA
11;2;1;14;8;2;1;11;0,818181818181818;3,69071709225779;0,727;8269;TRUE;NA;TRUE;NA
11;2;1;14;9;2;1;12;0,363636363636363;3,6914625372979;0,818;8625;TRUE;NA;TRUE;NA
11;2;1;14;10;2;1;13;0,090909090909091;3,69176555470884;0,909;8827;TRUE;NA;TRUE;NA
11;2;1;14;11;2;1;14;0;3,6918887288483;1;8919;TRUE;NA;TRUE;NA
12;1;1;14;0;0;0;0;14;0;0;20;TRUE;NA;TRUE;NA
12;1;1;14;0;0;1;1;13;1;0;106;TRUE;NA;TRUE;NA
12;1;1;14;0;1;1;2;12;2;0;413;TRUE;NA;TRUE;NA
12;1;1;14;1;1;1;3;10,0833333333333;3;0,083;1101;TRUE;NA;TRUE;NA
12;1;1;14;2;1;1;4;8,33333333333333;3,43815821386822;0,167;1977;TRUE;NA;TRUE;NA
12;1;1;14;3;1;1;5;6,75;3,6301408342484;0,25;2991;TRUE;NA;TRUE;NA
12;1;1;14;4;1;1;6;5,33333333333333;3,71425959628793;0,333;4084;TRUE;NA;TRUE;NA
12;1;1;14;5;1;1;7;4,08333333333333;3,75111692281597;0,417;5186;TRUE;NA;TRUE;NA
12;1;1;14;6;1;1;8;3;3,76726626317545;0,5;6219;TRUE;NA;TRUE;NA
12;1;1;14;7;1;1;9;2,08333333333333;3,77434222930251;0,583;7109;TRUE;NA;TRUE;NA
12;1;1;14;8;1;1;10;1,33333333333333;3,77744262198214;0,667;7812;TRUE;NA;TRUE;NA
12;1;1;14;9;1;1;11;0,75;3,77880108450093;0,75;8321;TRUE;NA;TRUE;NA
12;1;1;14;10;1;1;12;0,333333333333333;3,77939630601178;0,833;8653;TRUE;NA;TRUE;NA
12;1;1;14;11;1;1;13;0,0833333333333334;3,77965710720582;0,917;8840;TRUE;NA;TRUE;NA
12;1;1;14;12;1;1;14;0;3,77977137939118;1;8923;TRUE;NA;TRUE;NA
5;5;5;15;0;0;0;0;15;0;0;19;TRUE;NA;TRUE;NA
5;5;5;15;0;0;1;1;13,2;1;0;105;TRUE;NA;TRUE;NA
5;5;5;15;0;1;1;2;11,4;2;0;412;TRUE;NA;TRUE;NA
5;5;5;15;1;1;1;3;9,6;3;0,2;1100;TRUE;NA;TRUE;NA
5;5;5;15;1;1;2;4;8,2;3,13801118920923;0,2;1727;TRUE;NA;TRUE;NA
5;5;5;15;1;2;2;5;6,8;3,27602237841845;0,2;2560;TRUE;NA;TRUE;NA
5;5;5;15;2;2;2;6;5,4;3,41403356762768;0,4;3654;TRUE;NA;TRUE;NA
5;5;5;15;2;2;3;7;4,4;3,43308065597462;0,4;4599;TRUE;NA;TRUE;NA
5;5;5;15;2;3;3;8;3,4;3,45212774432157;0,4;5578;TRUE;NA;TRUE;NA
5;5;5;15;3;3;3;9;2,4;3,47117483266851;0,6;6543;TRUE;NA;TRUE;NA
5;5;5;15;3;3;4;10;1,8;3,47380354398225;0,6;7304;TRUE;NA;TRUE;NA
5;5;5;15;3;4;4;11;1,2;3,47643225529598;0,6;7928;TRUE;NA;TRUE;NA
5;5;5;15;4;4;4;12;0,6;3,47906096660972;0,8;8393;TRUE;NA;TRUE;NA
5;5;5;15;4;4;5;13;0,4;3,47942375818422;0,8;8687;TRUE;NA;TRUE;NA
5;5;5;15;4;5;5;14;0,2;3,47978654975871;0,8;8854;TRUE;NA;TRUE;NA
5;5;5;15;5;5;5;15;0;3,48014934133321;1;8927;TRUE;NA;TRUE;NA
6;5;4;15;0;0;0;0;15;0;0;18;TRUE;NA;TRUE;NA
6;5;4;15;0;0;1;1;13,25;1;0;104;TRUE;NA;TRUE;NA
6;5;4;15;0;1;1;2;11,45;2;0;411;TRUE;NA;TRUE;NA
6;5;4;15;1;1;1;3;9,61666666666667;3;0,167;1099;TRUE;NA;TRUE;NA
6;5;4;15;2;1;1;4;8,11666666666667;3,19198262038019;0,2;1975;TRUE;NA;FALSE;2559
6;5;4;15;2;2;1;5;6,71666666666667;3,32999380958941;0,25;2795;TRUE;NA;TRUE;NA
6;5;4;15;2;2;2;6;5,46666666666667;3,41411257162894;0,333;3653;TRUE;NA;TRUE;NA
6;5;4;15;3;2;2;7;4,3;3,45096989815698;0,4;4764;TRUE;NA;TRUE;NA
6;5;4;15;3;3;2;8;3,3;3,47001698650392;0,5;5692;TRUE;NA;TRUE;NA
6;5;4;15;3;3;3;9;2,55;3,47709295263098;0,5;6542;TRUE;NA;TRUE;NA
6;5;4;15;4;3;3;10;1,71666666666667;3,48416891875805;0,6;7359;TRUE;NA;TRUE;NA
6;5;4;15;4;4;3;11;1,11666666666667;3,48679763007178;0,667;7956;TRUE;NA;TRUE;NA
6;5;4;15;5;4;3;12;0,616666666666666;3,48815609259058;0,75;8420;TRUE;NA;TRUE;NA
6;5;4;15;5;4;4;13;0,366666666666666;3,48875131410142;0,8;8694;TRUE;NA;FALSE;8865
6;5;4;15;5;5;4;14;0,166666666666667;3,48911410567591;0,833;8856;TRUE;NA;TRUE;NA
6;5;4;15;6;5;4;15;0;3,48937490686996;1;8928;TRUE;NA;TRUE;NA
6;6;3;15;0;0;0;0;15;0;0;17;TRUE;NA;TRUE;NA
6;6;3;15;0;0;1;1;13,3333333333333;1;0;103;TRUE;NA;TRUE;NA
6;6;3;15;0;1;1;2;11,5;2;0;410;TRUE;NA;TRUE;NA
6;6;3;15;1;1;1;3;9,66666666666667;3;0,167;1098;TRUE;NA;TRUE;NA
6;6;3;15;1;2;1;4;8,16666666666667;3,19198262038019;0,167;1780;TRUE;NA;TRUE;NA
6;6;3;15;2;2;1;5;6,66666666666667;3,38396524076037;0,333;2794;TRUE;NA;TRUE;NA
6;6;3;15;2;3;1;6;5,5;3,42082256728842;0,333;3705;TRUE;NA;TRUE;NA
6;6;3;15;2;3;2;7;4,5;3,45767989381646;0,333;4624;TRUE;NA;TRUE;NA
6;6;3;15;3;3;2;8;3,33333333333333;3,4945372203445;0,5;5691;TRUE;NA;TRUE;NA
6;6;3;15;3;4;2;9;2,5;3,50161318647156;0,5;6566;TRUE;NA;TRUE;NA
6;6;3;15;4;4;2;10;1,66666666666667;3,50868915259862;0,667;7382;TRUE;NA;TRUE;NA
6;6;3;15;4;5;2;11;1,16666666666667;3,51004761511742;0,667;7971;TRUE;NA;TRUE;NA
6;6;3;15;4;5;3;12;0,833333333333333;3,51140607763621;0,667;8399;TRUE;NA;TRUE;NA
6;6;3;15;5;5;3;13;0,333333333333333;3,51276454015501;0,833;8700;TRUE;NA;TRUE;NA
6;6;3;15;5;6;3;14;0,166666666666667;3,51302534134905;0,833;8859;TRUE;NA;TRUE;NA
6;6;3;15;6;6;3;15;0;3,5132861425431;1;8929;TRUE;NA;TRUE;NA
7;4;4;15;0;0;0;0;15;0;0;16;TRUE;NA;TRUE;NA
7;4;4;15;0;0;1;1;13,25;1;0;102;TRUE;NA;TRUE;NA
7;4;4;15;0;1;1;2;11,5;2;0;409;TRUE;NA;TRUE;NA
7;4;4;15;1;1;1;3;9,64285714285714;3;0,143;1097;TRUE;NA;TRUE;NA
7;4;4;15;2;1;1;4;8,07142857142857;3,24302618535723;0,25;1973;TRUE;NA;TRUE;NA
7;4;4;15;2;1;2;5;6,82142857142857;3,32714494739675;0,25;2738;TRUE;NA;TRUE;NA
7;4;4;15;2;2;2;6;5,57142857142857;3,41126370943628;0,286;3651;TRUE;NA;TRUE;NA
7;4;4;15;3;2;2;7;4,28571428571429;3,47032543620556;0,429;4762;TRUE;NA;TRUE;NA
7;4;4;15;4;2;2;8;3,28571428571429;3,48467898236292;0,5;5828;TRUE;NA;TRUE;NA
7;4;4;15;4;3;2;9;2,53571428571429;3,49175494848998;0,5;6654;TRUE;NA;TRUE;NA
7;4;4;15;4;3;3;10;1,78571428571429;3,49883091461704;0,571;7357;TRUE;NA;TRUE;NA
7;4;4;15;5;3;3;11;1,07142857142857;3,50231920218601;0,714;7999;TRUE;NA;TRUE;NA
7;4;4;15;6;3;3;12;0,642857142857143;3,50316694740733;0,75;8457;TRUE;NA;FALSE;8693
7;4;4;15;6;4;3;13;0,392857142857143;3,50376216891817;0,75;8715;TRUE;NA;TRUE;NA
7;4;4;15;6;4;4;14;0,142857142857143;3,50435739042901;0,857;8860;TRUE;NA;TRUE;NA
7;4;4;15;7;4;4;15;0;3,5045634147163;1;8930;TRUE;NA;TRUE;NA
7;5;3;15;0;0;0;0;15;0;0;15;TRUE;NA;TRUE;NA
7;5;3;15;0;0;1;1;13,3333333333333;1;0;101;TRUE;NA;TRUE;NA
7;5;3;15;0;1;1;2;11,5333333333333;2;0;408;TRUE;NA;TRUE;NA
7;5;3;15;1;1;1;3;9,67619047619048;3;0,143;1096;TRUE;NA;TRUE;NA
7;5;3;15;2;1;1;4;8,10476190476191;3,24302618535723;0,2;1972;TRUE;NA;TRUE;NA
7;5;3;15;2;2;1;5;6,70476190476191;3,38103737456646;0,286;2792;TRUE;NA;TRUE;NA
7;5;3;15;3;2;1;6;5,41904761904762;3,44009910133575;0,333;3886;TRUE;NA;TRUE;NA
7;5;3;15;3;2;2;7;4,41904761904762;3,47695642786379;0,4;4761;TRUE;NA;TRUE;NA
7;5;3;15;3;3;2;8;3,41904761904762;3,49600351621073;0,429;5689;TRUE;NA;TRUE;NA
7;5;3;15;4;3;2;9;2,41904761904762;3,51035706236809;0,571;6653;TRUE;NA;TRUE;NA
7;5;3;15;5;3;2;10;1,7047619047619;3,51384534993706;0,6;7465;TRUE;NA;FALSE;7953
7;5;3;15;5;4;2;11;1,1047619047619;3,51647406125079;0,667;8019;TRUE;NA;TRUE;NA
7;5;3;15;5;4;3;12;0,771428571428571;3,51783252376959;0,714;8417;TRUE;NA;TRUE;NA
7;5;3;15;6;4;3;13;0,342857142857143;3,5186802689909;0,8;8714;TRUE;NA;TRUE;NA
7;5;3;15;6;5;3;14;0,142857142857143;3,5190430605654;0,857;8863;TRUE;NA;TRUE;NA
7;5;3;15;7;5;3;15;0;3,51924908485269;1;8931;TRUE;NA;TRUE;NA
7;6;2;15;0;0;0;0;15;0;0;14;TRUE;NA;TRUE;NA
7;6;2;15;0;0;1;1;13,5;1;0;100;TRUE;NA;TRUE;NA
7;6;2;15;0;1;1;2;11,6666666666667;2;0;407;TRUE;NA;TRUE;NA
7;6;2;15;1;1;1;3;9,80952380952381;3;0,143;1095;TRUE;NA;TRUE;NA
7;6;2;15;2;1;1;4;8,23809523809524;3,24302618535723;0,167;1971;TRUE;NA;TRUE;NA
7;6;2;15;2;2;1;5;6,73809523809524;3,43500880573742;0,286;2791;TRUE;NA;TRUE;NA
7;6;2;15;3;2;1;6;5,45238095238095;3,49407053250671;0,333;3885;TRUE;NA;TRUE;NA
7;6;2;15;3;3;1;7;4,28571428571429;3,53092785903475;0,429;4813;TRUE;NA;TRUE;NA
7;6;2;15;4;3;1;8;3,28571428571429;3,5452814051921;0,5;5878;TRUE;NA;TRUE;NA
7;6;2;15;4;3;2;9;2,78571428571429;3,55235737131916;0,5;6652;TRUE;NA;TRUE;NA
7;6;2;15;4;4;2;10;1,95238095238095;3,55943333744622;0,571;7379;TRUE;NA;TRUE;NA
7;6;2;15;5;4;2;11;1,23809523809524;3,56292162501519;0,667;8018;TRUE;NA;TRUE;NA
7;6;2;15;5;5;2;12;0,738095238095238;3,56428008753399;0,714;8431;TRUE;NA;TRUE;NA
7;6;2;15;6;5;2;13;0,30952380952381;3,5651278327553;0,833;8723;TRUE;NA;TRUE;NA
7;6;2;15;6;6;2;14;0,142857142857143;3,56538863394935;0,857;8867;TRUE;NA;TRUE;NA
7;6;2;15;7;6;2;15;0;3,56559465823664;1;8932;TRUE;NA;TRUE;NA
7;7;1;15;0;0;0;0;15;0;0;13;TRUE;NA;TRUE;NA
7;7;1;15;0;0;1;1;14;1;0;99;TRUE;NA;TRUE;NA
7;7;1;15;0;1;1;2;12,1428571428571;2;0;406;TRUE;NA;TRUE;NA
7;7;1;15;1;1;1;3;10,2857142857143;3;0,143;1094;TRUE;NA;TRUE;NA
7;7;1;15;1;2;1;4;8,71428571428572;3,24302618535723;0,143;1776;TRUE;NA;TRUE;NA
7;7;1;15;2;2;1;5;7,14285714285714;3,48605237071447;0,286;2790;TRUE;NA;TRUE;NA
7;7;1;15;2;3;1;6;5,85714285714286;3,54511409748375;0,286;3701;TRUE;NA;TRUE;NA
7;7;1;15;3;3;1;7;4,57142857142857;3,60417582425304;0,429;4812;TRUE;NA;TRUE;NA
7;7;1;15;3;4;1;8;3,57142857142857;3,61852937041039;0,429;5731;TRUE;NA;TRUE;NA
7;7;1;15;4;4;1;9;2,57142857142857;3,63288291656774;0,571;6694;TRUE;NA;TRUE;NA
7;7;1;15;4;5;1;10;1,85714285714286;3,63637120413671;0,571;7407;TRUE;NA;TRUE;NA
7;7;1;15;5;5;1;11;1,14285714285714;3,63985949170568;0,714;8043;TRUE;NA;TRUE;NA
7;7;1;15;5;6;1;12;0,714285714285714;3,640707236927;0,714;8444;TRUE;NA;TRUE;NA
7;7;1;15;6;6;1;13;0,285714285714286;3,64155498214831;0,857;8732;TRUE;NA;TRUE;NA
7;7;1;15;6;7;1;14;0,142857142857143;3,64176100643561;0,857;8870;TRUE;NA;TRUE;NA
7;7;1;15;7;7;1;15;0;3,6419670307229;1;8933;TRUE;NA;TRUE;NA
8;4;3;15;0;0;0;0;15;0;0;12;TRUE;NA;TRUE;NA
8;4;3;15;0;0;1;1;13,3333333333333;1;0;98;TRUE;NA;TRUE;NA
8;4;3;15;0;1;1;2;11,5833333333333;2;0;405;TRUE;NA;TRUE;NA
8;4;3;15;1;1;1;3;9,70833333333333;3;0,125;1093;TRUE;NA;TRUE;NA
8;4;3;15;2;1;1;4;8,08333333333333;3,29003234654004;0,25;1969;TRUE;NA;TRUE;NA
8;4;3;15;2;2;1;5;6,83333333333333;3,37415110857956;0,25;2789;TRUE;NA;TRUE;NA
8;4;3;15;3;2;1;6;5,45833333333333;3,45826987061909;0,333;3883;TRUE;NA;TRUE;NA
8;4;3;15;3;2;2;7;4,45833333333333;3,49512719714713;0,375;4759;TRUE;NA;TRUE;NA
8;4;3;15;4;2;2;8;3,33333333333333;3,51952435908949;0,5;5825;TRUE;NA;TRUE;NA
8;4;3;15;4;3;2;9;2,58333333333333;3,52660032521656;0,5;6651;TRUE;NA;TRUE;NA
8;4;3;15;5;3;2;10;1,70833333333333;3,53367629134362;0,625;7463;TRUE;NA;TRUE;NA
8;4;3;15;6;3;2;11;1,08333333333333;3,53572855040349;0,667;8089;TRUE;NA;TRUE;NA
8;4;3;15;6;3;3;12;0,75;3,53708701292228;0,75;8455;TRUE;NA;TRUE;NA
8;4;3;15;6;4;3;13;0,5;3,53768223443312;0,75;8713;TRUE;NA;TRUE;NA
8;4;3;15;7;4;3;14;0,125;3,53827745594397;0,875;8872;TRUE;NA;TRUE;NA
8;4;3;15;8;4;3;15;0;3,53845008943547;1;8934;TRUE;NA;TRUE;NA
8;5;2;15;0;0;0;0;15;0;0;11;TRUE;NA;TRUE;NA
8;5;2;15;0;0;1;1;13,5;1;0;97;TRUE;NA;TRUE;NA
8;5;2;15;0;1;1;2;11,7;2;0;404;TRUE;NA;TRUE;NA
8;5;2;15;1;1;1;3;9,825;3;0,125;1092;TRUE;NA;TRUE;NA
8;5;2;15;2;1;1;4;8,2;3,29003234654004;0,2;1968;TRUE;NA;TRUE;NA
8;5;2;15;2;2;1;5;6,8;3,42804353574927;0,25;2788;TRUE;NA;TRUE;NA
8;5;2;15;3;2;1;6;5,425;3,51216229778879;0,375;3882;TRUE;NA;TRUE;NA
8;5;2;15;4;2;1;7;4,3;3,53655945973116;0,4;4991;TRUE;NA;FALSE;5686
8;5;2;15;4;3;1;8;3,3;3,5556065480781;0,5;5875;TRUE;NA;TRUE;NA
8;5;2;15;4;3;2;9;2,8;3,56268251420516;0,5;6650;TRUE;NA;TRUE;NA
8;5;2;15;5;3;2;10;1,925;3,56975848033222;0,6;7462;TRUE;NA;TRUE;NA
8;5;2;15;5;4;2;11;1,325;3,57238719164596;0,625;8016;TRUE;NA;FALSE;8520
8;5;2;15;6;4;2;12;0,7;3,57443945070583;0,75;8468;TRUE;NA;TRUE;NA
8;5;2;15;7;4;2;13;0,325;3,57503467221667;0,8;8748;TRUE;NA;TRUE;NA
8;5;2;15;7;5;2;14;0,125;3,57539746379117;0,875;8876;TRUE;NA;TRUE;NA
8;5;2;15;8;5;2;15;0;3,57557009728267;1;8935;TRUE;NA;TRUE;NA
8;6;1;15;0;0;0;0;15;0;0;10;TRUE;NA;TRUE;NA
8;6;1;15;0;0;1;1;14;1;0;96;TRUE;NA;TRUE;NA
8;6;1;15;0;1;1;2;12,1666666666667;2;0;403;TRUE;NA;TRUE;NA
8;6;1;15;1;1;1;3;10,2916666666667;3;0,125;1091;TRUE;NA;TRUE;NA
8;6;1;15;2;1;1;4;8,66666666666667;3,29003234654004;0,167;1967;TRUE;NA;TRUE;NA
8;6;1;15;2;2;1;5;7,16666666666667;3,48201496692023;0,25;2787;TRUE;NA;TRUE;NA
8;6;1;15;3;2;1;6;5,79166666666667;3,56613372895975;0,333;3881;TRUE;NA;TRUE;NA
8;6;1;15;3;3;1;7;4,625;3,60299105548779;0,375;4809;TRUE;NA;TRUE;NA
8;6;1;15;4;3;1;8;3,5;3,62738821743016;0,5;5874;TRUE;NA;TRUE;NA
8;6;1;15;4;4;1;9;2,66666666666667;3,63446418355722;0,5;6691;TRUE;NA;TRUE;NA
8;6;1;15;5;4;1;10;1,79166666666667;3,64154014968428;0,625;7498;TRUE;NA;TRUE;NA
8;6;1;15;6;4;1;11;1,16666666666667;3,64359240874415;0,667;8115;TRUE;NA;TRUE;NA
8;6;1;15;6;5;1;12;0,666666666666667;3,64495087126295;0,75;8486;TRUE;NA;TRUE;NA
8;6;1;15;7;5;1;13;0,291666666666667;3,64554609277379;0,833;8758;TRUE;NA;TRUE;NA
8;6;1;15;7;6;1;14;0,125;3,64580689396783;0,875;8880;TRUE;NA;TRUE;NA
8;6;1;15;8;6;1;15;0;3,64597952745933;1;8936;TRUE;NA;TRUE;NA
9;3;3;15;0;0;0;0;15;0;0;9;TRUE;NA;TRUE;NA
9;3;3;15;0;0;1;1;13,3333333333333;1;0;95;TRUE;NA;TRUE;NA
9;3;3;15;0;1;1;2;11,6666666666667;2;0;402;TRUE;NA;TRUE;NA
9;3;3;15;1;1;1;3;9,77777777777778;3;0,111;1090;TRUE;NA;TRUE;NA
9;3;3;15;2;1;1;4;8,11111111111111;3,33279332745973;0,222;1966;TRUE;NA;TRUE;NA
9;3;3;15;3;1;1;5;6,66666666666667;3,44354472626144;0,333;2980;TRUE;NA;TRUE;NA
9;3;3;15;3;2;1;6;5,66666666666667;3,48040205278949;0,333;3880;TRUE;NA;TRUE;NA
9;3;3;15;3;2;2;7;4,66666666666667;3,51725937931753;0,333;4757;TRUE;NA;TRUE;NA
9;3;3;15;4;2;2;8;3,44444444444445;3,55411670584557;0,444;5823;TRUE;NA;TRUE;NA
9;3;3;15;5;2;2;9;2,44444444444444;3,56638257818211;0,556;6782;TRUE;NA;TRUE;NA
9;3;3;15;6;2;2;10;1,66666666666667;3,57046457865118;0,667;7576;TRUE;NA;TRUE;NA
9;3;3;15;6;2;3;11;1,33333333333333;3,57182304116998;0,667;8072;TRUE;NA;TRUE;NA
9;3;3;15;6;3;3;12;1;3,57318150368877;0,667;8454;TRUE;NA;TRUE;NA
9;3;3;15;7;3;3;13;0,444444444444444;3,57453996620757;0,778;8740;TRUE;NA;TRUE;NA
9;3;3;15;8;3;3;14;0,111111111111111;3,57499205346942;0,889;8885;TRUE;NA;TRUE;NA
9;3;3;15;9;3;3;15;0;3,5751425050936;1;8937;TRUE;NA;TRUE;NA
9;4;2;15;0;0;0;0;15;0;0;8;TRUE;NA;TRUE;NA
9;4;2;15;0;0;1;1;13,5;1;0;94;TRUE;NA;TRUE;NA
9;4;2;15;0;1;1;2;11,75;2;0;401;TRUE;NA;TRUE;NA
9;4;2;15;1;1;1;3;9,86111111111111;3;0,111;1089;TRUE;NA;TRUE;NA
9;4;2;15;2;1;1;4;8,19444444444444;3,33279332745973;0,222;1965;TRUE;NA;TRUE;NA
9;4;2;15;3;1;1;5;6,75;3,44354472626144;0,25;2979;TRUE;NA;TRUE;NA
9;4;2;15;3;2;1;6;5,5;3,52766348830097;0,333;3879;TRUE;NA;TRUE;NA
9;4;2;15;4;2;1;7;4,27777777777778;3,56452081482901;0,444;4988;TRUE;NA;TRUE;NA
9;4;2;15;5;2;1;8;3,27777777777778;3,57678668716555;0,5;6044;TRUE;NA;FALSE;6648
9;4;2;15;5;2;2;9;2,77777777777778;3,58386265329261;0,5;6781;TRUE;NA;TRUE;NA
9;4;2;15;5;3;2;10;2,02777777777778;3,59093861941967;0,556;7460;TRUE;NA;TRUE;NA
9;4;2;15;6;3;2;11;1,25;3,59502061988874;0,667;8086;TRUE;NA;TRUE;NA
9;4;2;15;7;3;2;12;0,694444444444444;3,59637908240754;0,75;8518;TRUE;NA;TRUE;NA
9;4;2;15;7;4;2;13;0,444444444444444;3,59697430391838;0,778;8747;TRUE;NA;FALSE;8899
9;4;2;15;8;4;2;14;0,111111111111111;3,59742639118024;0,889;8888;TRUE;NA;TRUE;NA
9;4;2;15;9;4;2;15;0;3,59757684280441;1;8938;TRUE;NA;TRUE;NA
9;5;1;15;0;0;0;0;15;0;0;7;TRUE;NA;TRUE;NA
9;5;1;15;0;0;1;1;14;1;0;93;TRUE;NA;TRUE;NA
9;5;1;15;0;1;1;2;12,2;2;0;400;TRUE;NA;TRUE;NA
9;5;1;15;1;1;1;3;10,3111111111111;3;0,111;1088;TRUE;NA;TRUE;NA
9;5;1;15;2;1;1;4;8,64444444444445;3,33279332745973;0,2;1964;TRUE;NA;TRUE;NA
9;5;1;15;2;2;1;5;7,24444444444444;3,47080451666895;0,222;2784;TRUE;NA;FALSE;4071
9;5;1;15;3;2;1;6;5,8;3,58155591547067;0,333;3878;TRUE;NA;TRUE;NA
9;5;1;15;4;2;1;7;4,57777777777778;3,61841324199871;0,4;4987;TRUE;NA;TRUE;NA
9;5;1;15;4;3;1;8;3,57777777777778;3,63746033034566;0,444;5871;TRUE;NA;TRUE;NA
9;5;1;15;5;3;1;9;2,57777777777778;3,6497262026822;0,556;6825;TRUE;NA;TRUE;NA
9;5;1;15;6;3;1;10;1,8;3,65380820315127;0,6;7609;TRUE;NA;TRUE;NA
9;5;1;15;6;4;1;11;1,2;3,656436914465;0,667;8113;TRUE;NA;TRUE;NA
9;5;1;15;7;4;1;12;0,644444444444444;3,6577953769838;0,778;8535;TRUE;NA;TRUE;NA
9;5;1;15;8;4;1;13;0,311111111111111;3,65824746424566;0,8;8784;TRUE;NA;TRUE;NA
9;5;1;15;8;5;1;14;0,111111111111111;3,65861025582015;0,889;8892;TRUE;NA;TRUE;NA
9;5;1;15;9;5;1;15;0;3,65876070744433;1;8939;TRUE;NA;TRUE;NA
10;3;2;15;0;0;0;0;15;0;0;6;TRUE;NA;TRUE;NA
10;3;2;15;0;0;1;1;13,5;1;0;92;TRUE;NA;TRUE;NA
10;3;2;15;0;1;1;2;11,8333333333333;2;0;399;TRUE;NA;TRUE;NA
10;3;2;15;1;1;1;3;9,93333333333334;3;0,1;1087;TRUE;NA;TRUE;NA
10;3;2;15;2;1;1;4;8,23333333333333;3,37149857228424;0,2;1963;TRUE;NA;TRUE;NA
10;3;2;15;3;1;1;5;6,73333333333333;3,50950976149346;0,3;2977;TRUE;NA;TRUE;NA
10;3;2;15;4;1;1;6;5,43333333333333;3,56078072124394;0,333;4070;TRUE;NA;TRUE;NA
10;3;2;15;4;2;1;7;4,43333333333333;3,59763804777198;0,4;4986;TRUE;NA;TRUE;NA
10;3;2;15;5;2;1;8;3,33333333333333;3,61668513611893;0,5;6042;TRUE;NA;TRUE;NA
